ID;GEST;NUM;Localisati;ADR_S;dep;ARRO;MODELE;NB;TYPE_ENP;CLASSEE;COMPTEUR;OUV_HIVER;SDF;EN_SERVICE;COMM;ADR_APUR;ARR;code;CFA;NUM1;LET;TYPV;LIBV;CLE;num_ox;ARRO1;QUA;A_BOIRE;Geo Shape;Geo Point
807.0;DVD;14/132;;21 rue de Gergovie;75.0;75014;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;21 rue de Gergovie;114;14.0;4171;21;;RUE;GERGOVIE;4171-21;;14.0;56.0;1;"{""type"": ""Point"", ""coordinates"": [2.31485224683213, 48.83392635471102]}";48.8339263547,2.31485224683
279.0;DEVE;;Champs Elysées (jardin) Secteur Kiosque.;2 avenue Dutuit;75.0;75008;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;2 avenue Dutuit;108;4.0;3061;2;;AV;DUTUIT;3061-2;;8.0;29.0;1;"{""type"": ""Point"", ""coordinates"": [2.317577965312207, 48.865786061810134]}";48.8657860618,2.31757796531
745.0;EDP;16;;75 rue Didot;75.0;75014;Borne-fontaine;1.0;Non;;Oui;Oui;;;;75 rue Didot;114;4.0;2794;75;;RUE;DIDOT;2794-75;;14.0;56.0;1;"{""type"": ""Point"", ""coordinates"": [2.317942024577637, 48.82981906579841]}";48.8298190658,2.31794202458
280.0;DEVE;;Square Louis XVI;29 rue Pasquier;75.0;75008;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;29 rue Pasquier;108;4.0;7082;29;;RUE;PASQUIER;7082-29;;8.0;31.0;1;"{""type"": ""Point"", ""coordinates"": [2.32342683575071, 48.873850641293046]}";48.8738506413,2.32342683575
1076.0;DEVE;141;;10 Villa Sainte Croix;75.0;75017;Fontaine ornementale;1.0;;;;;;;;10 Villa Sainte Croix;117;12.0;8518;10;;VLA;SAINTE CROIX;8518-10;;17.0;68.0;0;"{""type"": ""Point"", ""coordinates"": [2.325170716863294, 48.89417182073064]}";48.8941718207,2.32517071686
1131.0;DEVE;;Jardin des Deux Nèthes;24 avenue de Clichy;75.0;75018;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;24 avenue de Clichy;118;4.0;2112;24;;AV;CLICHY;2112-24;;18.0;69.0;1;"{""type"": ""Point"", ""coordinates"": [2.326941121448662, 48.8854650845833]}";48.8854650846,2.32694112145
218.0;DDEEES;;Marché Raspail;63 boulevard Raspail;75.0;75006;Borne marché;1.0;Non;Non;;;;;;63 boulevard Raspail;106;13.0;8045;63;;BD;RASPAIL;8045-63;;6.0;23.0;0;"{""type"": ""Point"", ""coordinates"": [2.327404839503289, 48.84958612788702]}";48.8495861279,2.3274048395
742.0;DEVE;1-17;Montparnasse;3 bld Edgar-Quinet;75.0;75014;Borne-fontaine;17.0;Non;Non;Non;Non;Non;Oui;;3 bld Edgar Quinet;114;4.0;3116;3;;BD;EDGAR QUINET;3116-3;;14.0;53.0;1;"{""type"": ""Point"", ""coordinates"": [2.328985923579928, 48.83829502005151]}";48.8382950201,2.32898592358
227.0;DVD;6/115;;85 Boulevard Raspail;75.0;75006;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;85 Boulevard Raspail;106;14.0;8045;85;;BD;RASPAIL;8045-85;;6.0;23.0;1;"{""type"": ""Point"", ""coordinates"": [2.328184710864482, 48.84809695176695]}";48.8480969518,2.32818471086
768.0;DDEEES;;Marché Jourdan;103 Boulevard Jourdan;75.0;75014;Borne marché;1.0;Non;Non;;;;;;103 Boulevard Jourdan;114;13.0;5037;103;;BD;JOURDAN;5037-103;;14.0;55.0;0;"{""type"": ""Point"", ""coordinates"": [2.328526076766467, 48.82250505992852]}";48.8225050599,2.32852607677
816.0;DVD;14/136;;70 Boulevard Jourdan;75.0;75014;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;70 Boulevard Jourdan;114;14.0;5037;70;;BD;JOURDAN;5037-70;;14.0;55.0;1;"{""type"": ""Point"", ""coordinates"": [2.328692933651637, 48.822732414968044]}";48.822732415,2.32869293365
1130.0;DEVE;;Square Carpeaux;23 rue Carpeaux;75.0;75018;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;23 rue Carpeaux;118;4.0;1567;23;;RUE;CARPEAUX;1567-23;;18.0;69.0;1;"{""type"": ""Point"", ""coordinates"": [2.331741036961179, 48.8917102191694]}";48.8917102192,2.33174103696
7.0;DPA;6;Fontaine du Théâtre Français;2 place André Malraux;75.0;75001;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;2 place Andre Malraux;101;12.0;0330;2;;PL;ANDRE MALRAUX;0330-2;;1.0;3.0;0;"{""type"": ""Point"", ""coordinates"": [2.335496520809392, 48.863821142288]}";48.8638211423,2.33549652081
1221.0;DVD;18/157;;Place Pigalle;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;pl Pigalle;118;14.0;7483;1;;PL;PIGALLE;7483-1;numnr;9.0;33.0;1;"{""type"": ""Point"", ""coordinates"": [2.336249470826226, 48.882941290762766]}";48.8829412908,2.33624947083
668.0;DDEEES;;Marché Alésia;102 rue de la Santé;75.0;75013;Borne marché;1.0;Non;Non;;;;;;102 rue de la Sante;113;13.0;8809;102;;RUE;SANTE;8809-102;;14.0;54.0;0;"{""type"": ""Point"", ""coordinates"": [2.341761084431283, 48.8271707036894]}";48.8271707037,2.34176108443
30.0;DVD;1/125;;46 Rue Berger;75.0;75001;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;46 Rue Berger;101;14.0;0885;46;;RUE;BERGER;0885-46;;1.0;2.0;1;"{""type"": ""Point"", ""coordinates"": [2.342322186263695, 48.862339654355026]}";48.8623396544,2.34232218626
673.0;DDEEES;;Marché Alésia;117 rue de la Glacière;75.0;75013;Borne marché;1.0;Non;Non;;;;;;117 rue de la Glaciere;113;13.0;4201;117;;RUE;GLACIERE;4201-117;;13.0;51.0;0;"{""type"": ""Point"", ""coordinates"": [2.342078137639029, 48.82726643312659]}";48.8272664331,2.34207813764
169.0;DEVE;26;Fontaine Octave Gréard;3 place Paul Painlevé;75.0;75005;Fontaine ornementale;1.0;;;;;;;;3 place Paul Painleve;105;12.0;7174;3;;PL;PAUL PAINLEVE;7174-3;;5.0;20.0;0;"{""type"": ""Point"", ""coordinates"": [2.344511268710595, 48.85004396014972]}";48.8500439601,2.34451126871
1222.0;DVD;18/150;;Place Saint Pierre;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;pl Saint Pierre;118;14.0;8731;1;;PL;SAINT PIERRE;8731-1;numnr;18.0;70.0;1;"{""type"": ""Point"", ""coordinates"": [2.344744661332228, 48.88449191858031]}";48.8844919186,2.34474466133
27.0;DVD;1/130;;22 Rue des Halles;75.0;75001;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;22 Rue des Halles;101;14.0;4461;22;;RUE;HALLES;4461-22;;1.0;2.0;1;"{""type"": ""Point"", ""coordinates"": [2.346551897746926, 48.86014792972984]}";48.8601479297,2.34655189775
194.0;DVD;5/137;;Rue Jean Calvin;75.0;75005;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;Rue Jean Calvin;105;14.0;4867;1;;RUE;JEAN CALVIN;4867-1;numnr;5.0;19.0;1;"{""type"": ""Point"", ""coordinates"": [2.349181193440914, 48.841654932204186]}";48.8416549322,2.34918119344
1216.0;DVD;18/105;;96 Boulevard Barbès;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;96 Boulevard Barbes;118;14.0;0662;96;;BD;BARBES;0662-96;;18.0;70.0;1;"{""type"": ""Point"", ""coordinates"": [2.34984518284768, 48.89141067267108]}";48.8914106727,2.34984518285
129.0;DVD;4/113;;4 rue Aubry le Boucher;75.0;75004;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;4 rue Aubry le Boucher;104;14.0;0527;4;;RUE;AUBRY LE BOUCHER;0527-4;;4.0;13.0;1;"{""type"": ""Point"", ""coordinates"": [2.350376432417472, 48.8602203369365]}";48.8602203369,2.35037643242
76.0;DVD;3/101;;88 Boulevard Sébastopol;75.0;75003;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;88 Boulevard Sebastopol;103;14.0;8894;88;;BD;SEBASTOPOL;8894-88;;3.0;9.0;1;"{""type"": ""Point"", ""coordinates"": [2.352705020521217, 48.86611513769316]}";48.8661151377,2.35270502052
82.0;DEVE;;Clos des Blancs Manteaux;21 rue des Blancs Manteaux;75.0;75004;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;21 rue des Blancs Manteaux;104;4.0;1013;21;;RUE;BLANCS MANTEAUX;1013-21;;4.0;14.0;1;"{""type"": ""Point"", ""coordinates"": [2.356844045224216, 48.85900635519765]}";48.8590063552,2.35684404522
669.0;DDEEES;;Marché Maison Blanche;106 avenue d'Italie;75.0;75013;Borne marché;1.0;Non;Non;;;;;;106 avenue d Italie;113;13.0;4754;106;;AV;ITALIE;4754-106;;13.0;51.0;0;"{""type"": ""Point"", ""coordinates"": [2.357599607909304, 48.82473128285952]}";48.8247312829,2.35759960791
98.0;EDP;2;Square des Berges;1 rue du Fauconnier;75.0;75004;Totem;1.0;Non;Non;Oui;Non;;;;1 rue du Fauconnier;104;10.0;3528;1;;RUE;FAUCONNIER;3528-1;;4.0;14.0;1;"{""type"": ""Point"", ""coordinates"": [2.357237680277435, 48.85341721749961]}";48.8534172175,2.35723768028
367.0;DVD;10/107;;1 Avenue de Verdun;75.0;75010;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;1 Avenue de Verdun;110;14.0;9670;1;;AV;VERDUN;9670-1;;10.0;40.0;1;"{""type"": ""Point"", ""coordinates"": [2.361124489901306, 48.87634338723378]}";48.8763433872,2.3611244899
1186.0;DVD;18/112;;12 rue de l'évangile;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;12 rue de l evangile;118;14.0;3458;12;;RUE;EVANGILE;3458-12;;18.0;72.0;1;"{""type"": ""Point"", ""coordinates"": [2.361260392708515, 48.89205269471109]}";48.8920526947,2.36126039271
605.0;DEVE;;Square Gustave-Mesureur;105 rue Jeanne-d'Arc;75.0;75013;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;105 rue Jeanne d Arc;113;4.0;4930;105;;RUE;JEANNE D ARC;4930-105;;13.0;49.0;1;"{""type"": ""Point"", ""coordinates"": [2.362305229648628, 48.83376865875731]}";48.8337686588,2.36230522965
1138.0;DEVE;;Square Charles-Hermitte;40 rue Charles-Hermitte;75.0;75018;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;40 rue Charles Hermitte;118;4.0;1844;40;;RUE;CHARLES HERMITE;1844-40;;18.0;72.0;1;"{""type"": ""Point"", ""coordinates"": [2.366044231880707, 48.89995285376986]}";48.8999528538,2.36604423188
434.0;DEVE;56;;2 place Pasdeloup;75.0;75011;Fontaine ornementale;1.0;;;;;;;non accessible;2 place Pasdeloup;111;12.0;7079;2;;PL;PASDELOUP;7079-2;;11.0;41.0;0;"{""type"": ""Point"", ""coordinates"": [2.366816262113905, 48.86314995163106]}";48.8631499516,2.36681626211
689.0;DDEEES;;Marché Jeanne d'Arc;32 place Jeanne d'Arc;75.0;75013;Borne marché;1.0;Non;Non;;;;;;32 place Jeanne d Arc;113;13.0;4929;32;;PL;JEANNE D ARC;4929-32;;13.0;50.0;0;"{""type"": ""Point"", ""coordinates"": [2.368351542110058, 48.83036633010791]}";48.8303663301,2.36835154211
648.0;EDP;47;;60 rue de Domrémy;75.0;75013;Wallace;1.0;Non;;Oui;Non;;;;60 rue de Domremy;113;11.0;2894;60;;RUE;DOMREMY;2894-60;;13.0;50.0;1;"{""type"": ""Point"", ""coordinates"": [2.369373049150287, 48.827533802258344]}";48.8275338023,2.36937304915
444.0;DDEEES;;Marché Popincourt;116 boulevard Richard Lenoir;75.0;75011;Borne marché;1.0;Non;Non;;;;;;116 boulevard Richard Lenoir;111;13.0;8208;116;;BD;RICHARD LENOIR;8208-116;;11.0;41.0;0;"{""type"": ""Point"", ""coordinates"": [2.37061248752292, 48.86451105855263]}";48.8645110586,2.37061248752
1269.0;DDEEES;;Marché Crimée-Curial;240 rue de Crimée;75.0;75019;Borne marché;1.0;Non;Non;;;;;;240 rue de Crimee;119;13.0;2443;240;;RUE;CRIMEE;2443-240;;19.0;74.0;0;"{""type"": ""Point"", ""coordinates"": [2.372632459038877, 48.89458323883079]}";48.8945832388,2.37263245904
1274.0;DDEEES;;Marché Villette;37 boulevard de la Villette;75.0;75019;Borne marché;1.0;Non;Non;;;;;;37 boulevard de la Villette;119;13.0;9838;37;;BD;VILLETTE;9838-37;;10.0;40.0;0;"{""type"": ""Point"", ""coordinates"": [2.373793702526561, 48.874590566686194]}";48.8745905667,2.37379370253
1226.0;DEVE;;Square Marcel-Mouloudji;10 rue Pierre Reverdy;75.0;75019;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;10 rue Pierre Reverdy;119;4.0;7476;10;;RUE;PIERRE REVERDY;7476-10;;19.0;73.0;1;"{""type"": ""Point"", ""coordinates"": [2.376873100897535, 48.885379659292475]}";48.8853796593,2.3768731009
1263.0;DDEEES;;Marché Joinville;1 rue Jomard;75.0;75019;Borne marché;1.0;Non;Non;;;;;;1 rue Jomard;119;13.0;4996;1;;RUE;JOMARD;4996-1;;19.0;73.0;0;"{""type"": ""Point"", ""coordinates"": [2.378722513731326, 48.8892834505384]}";48.8892834505,2.37872251373
420.0;DEVE;;Square Place Leon Blum;Place Léon Blum;75.0;75011;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;pl Leon Blum;111;4.0;5527;1;;PL;LEON BLUM;5527-1;numnr;11.0;43.0;1;"{""type"": ""Point"", ""coordinates"": [2.379628291680327, 48.8578301684427]}";48.8578301684,2.37962829168
1408.0;DVD;20/108;;34 Boulevard de Belleville;75.0;75020;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;34 Boulevard de Belleville;120;14.0;0832;34;;BD;BELLEVILLE;0832-34;;20.0;77.0;1;"{""type"": ""Point"", ""coordinates"": [2.38201460627063, 48.868458091505616]}";48.8684580915,2.38201460627
453.0;DDEEES;;Marché Belleville;5 boulevard de Belleville;75.0;75011;Borne marché;1.0;Non;Non;;;;;;5 boulevard de Belleville;111;13.0;0832;5;;BD;BELLEVILLE;0832-5;;11.0;41.0;0;"{""type"": ""Point"", ""coordinates"": [2.382424210137994, 48.86764225494338]}";48.8676422549,2.38242421014
523.0;DEVE;63;Bassin triangulaire;15 rue Albinoni;75.0;75012;Fontaine ornementale;1.0;;;;;;;;15 rue Albinoni;112;12.0;0140;15;;RUE;ALBINONI;0140-15;;12.0;46.0;0;"{""type"": ""Point"", ""coordinates"": [2.388227365992201, 48.84245385475609]}";48.8424538548,2.38822736599
1268.0;DDEEES;;Marché Jean-Jaurès;193 avenue Jean Jaurès;75.0;75019;Borne marché;1.0;Non;Non;;;;;;193 avenue Jean Jaures;119;13.0;4903;193;;AV;JEAN JAURES;4903-193;;19.0;74.0;0;"{""type"": ""Point"", ""coordinates"": [2.389979501510802, 48.88830664203148]}";48.888306642,2.38997950151
556.0;DDEEES;;Marché Daumesnil;27 boulevard de Reuilly;75.0;75012;Borne marché;1.0;Non;Non;;;;;;27 boulevard de Reuilly;112;13.0;8174;27;;BD;REUILLY;8174-27;;12.0;46.0;0;"{""type"": ""Point"", ""coordinates"": [2.392094551988738, 48.839345349355646]}";48.8393453494,2.39209455199
587.0;DVD;12/103;;28 Boulevard de Reuilly;75.0;75012;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;28 Boulevard de Reuilly;112;14.0;8174;28;;BD;REUILLY;8174-28;;12.0;46.0;1;"{""type"": ""Point"", ""coordinates"": [2.393081711030705, 48.839099286319254]}";48.8390992863,2.39308171103
494.0;DEVE;84-85;Bercy;329 rue de Charenton;75.0;75012;Borne-fontaine;2.0;Non;Non;Non;Non;Non;Oui;;329 rue de Charenton;112;4.0;1794;329;;RUE;CHARENTON;1794-329;;12.0;46.0;1;"{""type"": ""Point"", ""coordinates"": [2.397761850298275, 48.83290175771925]}";48.8329017577,2.3977618503
1370.0;DPA;80;Fontaine Gambetta;Place Gambetta;75.0;75020;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;pl Gambetta;120;12.0;3935;1;;PL;GAMBETTA;3935-1;numnr;20.0;79.0;0;"{""type"": ""Point"", ""coordinates"": [2.398389358861404, 48.86479311526333]}";48.8647931153,2.39838935886
554.0;DDEEES;;Marché Poniatowski;264 avenue Daumesnil côté chaussée;75.0;75012;Borne marché;1.0;Non;Non;;;;;;264 av Daumesnil;112;13.0;2584;264;;AV;DAUMESNIL;2584-264;;12.0;45.0;0;"{""type"": ""Point"", ""coordinates"": [2.404256587168986, 48.83632590856552]}";48.8363259086,2.40425658717
500.0;EDP;9;;80 cours de Vincennes;75.0;75012;Borne-fontaine;1.0;Non;;Oui;Oui;;;;80 crs de Vincennes;112;4.0;9850;80;;CRS;VINCENNES;9850-80;;12.0;45.0;1;"{""type"": ""Point"", ""coordinates"": [2.406059042264574, 48.847344509453]}";48.8473445095,2.40605904226
1332.0;DEVE;;Jardin de la Gare de Charonne;60 rue du Volga;75.0;75020;Borne-fontaine;5.0;Non;Non;Non;Non;Oui;Oui;;60 rue du Volga;120;4.0;9898;60;;RUE;VOLGA;9898-60;;20.0;80.0;1;"{""type"": ""Point"", ""coordinates"": [2.409679071141166, 48.85201325201446]}";48.852013252,2.40967907114
1380.0;DDEEES;;Marché Mortier;68/70 boulevard Mortier;75.0;75020;Borne marché;1.0;Non;Non;;;;;;68 bd Mortier;120;13.0;6568;68;;BD;MORTIER;6568-68;;20.0;78.0;0;"{""type"": ""Point"", ""coordinates"": [2.409277770753827, 48.86860190438424]}";48.8686019044,2.40927777075
1365.0;DEVE;161;Fontaine et bassins;59 boulevard Davout;75.0;75020;Fontaine ornementale;1.0;;;;;;;;59 boulevard Davout;120;12.0;2608;59;;BD;DAVOUT;2608-59;;20.0;80.0;0;"{""type"": ""Point"", ""coordinates"": [2.409351667739925, 48.85241188101662]}";48.852411881,2.40935166774
53.0;DEVE;;Jardin de l'Hôtel Salé;101 ter rue des Coutures St Gervais;75.0;75003;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;101 ter rue des Coutures SAINT Gervais;103;4.0;2412;101;T;RUE;COUTURES SAINT GERVAIS;2412-101T;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.361523352339533, 48.860287181981505]}";48.860287182,2.36152335234
1164.0;DEVE;147;;7bis rue Girardon;75.0;75018;Fontaine ornementale;1.0;;;;;;;;7bis rue Girardon;118;12.0;4191;7bis;;RUE;GIRARDON;4191-7bis;prob;0.0;0.0;0;"{""type"": ""Point"", ""coordinates"": [2.337117484077523, 48.8885118799017]}";48.8885118799,2.33711748408
1115.0;DEVE;;Square Passage Léon;passage Léon;75.0;75018;Applique;2.0;Non;Non;Non;Non;Oui;Oui;;passage Leon;118;2.0;5523;1;;PAS;LEON;5523-1;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.35338194788624, 48.88633407821456]}";48.8863340782,2.35338194789
173.0;DPA;25;Fontaine Lucien Herr;Place lucien herr;75.0;75005;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;pl lucien herr;105;12.0;5840;1;;PL;LUCIEN HERR;5840-1;prob;0.0;0.0;0;"{""type"": ""Point"", ""coordinates"": [2.348099411149226, 48.84201646428725]}";48.8420164643,2.34809941115
1399.0;DVD;20/111;;14 Avenue André Lemière;75.0;75020;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;14 av Andre Lemiere;120;14.0;7848;14;;AV;PROFESSEUR ANDRE LEMIERRE;7848-14;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.415113856082327, 48.855078627726755]}";48.8550786277,2.41511385608
1074.0;EDP;77;;Place Richard Baret;75.0;75017;Wallace;1.0;Non;;Oui;Non;;;;pl Richard Baret;117;11.0;8207;1;;PL;RICHARD BARET;8207-1;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.321483157683818, 48.88446237789725]}";48.8844623779,2.32148315768
861.0;DEVE;;Square Anna Marly;Porte de Vanves;75.0;75015;Modèle spécifique;2.0;Non;Non;Non;Non;Oui;Oui;;Porte de Vanves;115;7.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.303744018923929, 48.826372780252065]}";48.8263727803,2.30374401892
599.0;DVD;12/156;;Avenue de Nogent;75.0;75012;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;av de Nogent;112;14.0;R640;1;;AV;NOGENT;R640-1;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.441263689383585, 48.84413311817737]}";48.8441331182,2.44126368938
978.0;DEVE;22-23;Auteuil;57 rue Claude-Lorrain;75.0;75016;Borne-fontaine;2.0;Non;Non;Non;Non;Non;Oui;;57 rue Claude Lorrain;116;4.0;2078;57;;RUE;CLAUDE LORRAIN;2078-57;;16.0;61.0;1;"{""type"": ""Point"", ""coordinates"": [2.259846699317194, 48.84105277187646]}";48.8410527719,2.25984669932
1035.0;DVD;16/111;;37 rue Mirabeau;75.0;75016;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;37 rue Mirabeau;116;14.0;6381;37;;RUE;MIRABEAU;6381-37;;16.0;61.0;1;"{""type"": ""Point"", ""coordinates"": [2.269444215010918, 48.84609453554655]}";48.8460945355,2.26944421501
1004.0;DEVE;134;;38 bd Lannes;75.0;75016;Fontaine ornementale;1.0;;;;;;;;38 bd Lannes;116;12.0;5327;38;;BD;LANNES;5327-38;;16.0;63.0;0;"{""type"": ""Point"", ""coordinates"": [2.270920450793983, 48.867033904602295]}";48.8670339046,2.27092045079
829.0;DEVE;18-19;Grenelle;174 rue Saint-Charles;75.0;75015;Borne-fontaine;2.0;Non;Non;Non;Non;Non;Oui;;174 rue Saint Charles;115;4.0;8513;174;;RUE;SAINT CHARLES;8513-174;;15.0;60.0;1;"{""type"": ""Point"", ""coordinates"": [2.279767036253447, 48.84132078106605]}";48.8413207811,2.27976703625
828.0;DEVE;;Square de la Porte de la Plaine;16 rue du Général-Guillaumat;75.0;75015;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;16 rue du General Guillaumat;115;4.0;4045;16;;RUE;GENERAL GUILLAUMAT;4045-16;;15.0;57.0;1;"{""type"": ""Point"", ""coordinates"": [2.293008424543798, 48.82881042471651]}";48.8288104247,2.29300842454
248.0;DEVE;34;Fontaine Joseph Bouvard;1 avenue Anatole France;75.0;75007;Fontaine ornementale;1.0;;;;;;;;1 avenue Anatole France;107;12.0;0306;1;;AV;ANATOLE FRANCE;0306-1;;7.0;28.0;0;"{""type"": ""Point"", ""coordinates"": [2.302834821814043, 48.85348322475221]}";48.8534832248,2.30283482181
1097.0;DVD;17/177;;1 Avenue Stéphane Mallarmé;75.0;75017;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;1 Avenue Stephane Mallarme;117;14.0;9088;1;;AV;STEPHANE MALLARME;9088-1;;17.0;66.0;1;"{""type"": ""Point"", ""coordinates"": [2.294202048311942, 48.887567880053346]}";48.8875678801,2.29420204831
902.0;DDEEES;;Marché Grenelle;118 boulevard de Grenelle;75.0;75015;Borne marché;1.0;Non;Non;;;;;;118 boulevard de Grenelle;115;13.0;4310;118;;BD;GRENELLE;4310-118;;15.0;59.0;0;"{""type"": ""Point"", ""coordinates"": [2.297016510613775, 48.849313638696856]}";48.8493136387,2.29701651061
1013.0;DDEEES;;Marché Président Wilson;14 avenue du Président Wilson;75.0;75016;Borne marché;1.0;Non;Non;;;;;;14 avenue du President Wilson;116;13.0;7804;14;;AV;PRESIDENT WILSON;7804-14;;16.0;64.0;0;"{""type"": ""Point"", ""coordinates"": [2.298131726379496, 48.86517431256171]}";48.8651743126,2.29813172638
914.0;DDEEES;;Marché Convention;226 rue de la Convention;75.0;75015;Borne marché;1.0;Non;Non;;;;;;226 rue de la Convention;115;13.0;2300;226;;RUE;CONVENTION;2300-226;;15.0;57.0;0;"{""type"": ""Point"", ""coordinates"": [2.299276749603189, 48.83622963121247]}";48.8362296312,2.2992767496
892.0;DEVE;112;Corolle;40 rue des Morillons;75.0;75015;Fontaine ornementale;1.0;;;;;;;;40 rue des Morillons;115;12.0;6555;40;;RUE;MORILLONS;6555-40;;15.0;57.0;0;"{""type"": ""Point"", ""coordinates"": [2.300385992961947, 48.832101431764144]}";48.8321014318,2.30038599296
921.0;DDEEES;;Marché Cervantès;58 rue Bargue;75.0;75015;Borne marché;1.0;Non;Non;;;;;;58 rue Bargue;115;13.0;0674;58;;RUE;BARGUE;0674-58;;15.0;58.0;0;"{""type"": ""Point"", ""coordinates"": [2.309502139618632, 48.837282741577624]}";48.8372827416,2.30950213962
252.0;DEVE;29;Bassin;2 bis avenue de Tourville;75.0;75007;Fontaine ornementale;1.0;;;;;;;;2 bis avenue de Tourville;107;12.0;9393;2;B;AV;TOURVILLE;9393-2B;;7.0;26.0;0;"{""type"": ""Point"", ""coordinates"": [2.310225844521382, 48.854468864726385]}";48.8544688647,2.31022584452
1055.0;DEVE;44-57;Batignolles;8 rue Saint-Just;75.0;75017;Borne-fontaine;14.0;Non;Non;Non;Non;Non;Oui;;8 rue Saint Just;117;4.0;8667;8;;RUE;SAINT JUST;8667-8;;17.0;68.0;1;"{""type"": ""Point"", ""coordinates"": [2.317357722767496, 48.89793297543684]}";48.8979329754,2.31735772277
315.0;DVD;8/127;;4 Avenue de Messine;75.0;75008;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;4 Avenue de Messine;108;14.0;6296;4;;AV;MESSINE;6296-4;;8.0;32.0;1;"{""type"": ""Point"", ""coordinates"": [2.315283018789354, 48.8756013814144]}";48.8756013814,2.31528301879
1077.0;DEVE;142 - 142 bis;;147 rue Cardinet;75.0;75017;Fontaine ornementale;2.0;;;;;;;;147 rue Cardinet;117;12.0;1550;147;;RUE;CARDINET;1550-147;;17.0;67.0;0;"{""type"": ""Point"", ""coordinates"": [2.315515190680681, 48.88970086608115]}";48.8897008661,2.31551519068
801.0;DVD;14/148;;150 Rue d'Alésia;75.0;75014;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;150 Rue d Alesia;114;14.0;0143;150;;RUE;ALESIA;0143-150;;14.0;56.0;1;"{""type"": ""Point"", ""coordinates"": [2.315679703812756, 48.83130163603845]}";48.831301636,2.31567970381
737.0;DEVE;;Square Frédéric-Bazille;18 rue Jacquier;75.0;75014;Borne-fontaine;1.0;Non;Non;Non;;Oui;Oui;;18 rue Jacquier;114;4.0;4808;18;;RUE;JACQUIER;4808-18;;14.0;56.0;1;"{""type"": ""Point"", ""coordinates"": [2.316864685675517, 48.83035418474675]}";48.8303541847,2.31686468568
1052.0;DEVE;;Square Emile Borel;6 rue Emile Borel;75.0;75017;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;N;;6 rue Emile Borel;117;4.0;3214;6;;RUE;EMILE BOREL;3214-6;;17.0;68.0;1;"{""type"": ""Point"", ""coordinates"": [2.322691978868219, 48.89970308923979]}";48.8997030892,2.32269197887
803.0;DVD;14/117;;176 Avenue du Maine;75.0;75014;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;176 Avenue du Maine;114;14.0;5922;176;;AV;MAINE;5922-176;;14.0;56.0;1;"{""type"": ""Point"", ""coordinates"": [2.325505685831583, 48.83237711143138]}";48.8323771114,2.32550568583
